ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
7507,Male,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_6,A
5084,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
195,Male,No,23,No,Doctor,0.0,Low,4.0,Cat_6,B
179,Female,No,42,Yes,Homemaker,,Low,1.0,Cat_6,A
6154,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,A
7118,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
10631,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
3101,Female,No,33,Yes,Entertainment,11.0,Low,3.0,Cat_6,A
7630,Male,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_3,C
7695,Female,No,31,Yes,Artist,1.0,Low,6.0,Cat_4,A
10566,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,D
5809,Male,Yes,55,Yes,Artist,1.0,Low,3.0,Cat_3,A
3991,Male,Yes,48,Yes,Healthcare,1.0,Average,4.0,Cat_6,A
8946,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
4412,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
9760,Male,No,30,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
2436,Female,No,43,Yes,Homemaker,,Low,1.0,Cat_4,A
3934,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D
6198,Female,Yes,66,No,Lawyer,,High,2.0,Cat_6,A
2917,Male,Yes,58,Yes,Entertainment,,Low,2.0,Cat_6,A
1776,Male,No,30,Yes,Doctor,4.0,Low,4.0,Cat_3,B
5566,Female,No,38,Yes,Healthcare,,Low,1.0,Cat_4,A
7865,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
10632,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,D
9693,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6,C
8909,Female,No,27,Yes,Artist,0.0,Low,3.0,Cat_6,C
10689,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D
9446,Female,No,49,Yes,Doctor,,Low,2.0,Cat_6,D
7887,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,C
5371,Male,No,57,Yes,Entertainment,4.0,Low,1.0,,A
8431,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B
1178,Male,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
10074,Male,Yes,45,Yes,Executive,7.0,High,5.0,Cat_6,C
8016,Male,Yes,70,No,Entertainment,1.0,Low,1.0,Cat_6,A
8133,Female,No,31,No,Marketing,8.0,Low,4.0,Cat_6,D
2865,Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A
245,Female,No,33,Yes,Doctor,0.0,Low,4.0,Cat_6,C
4779,Male,No,29,No,Artist,1.0,Low,3.0,Cat_2,A
1559,Female,Yes,68,Yes,Lawyer,2.0,High,2.0,Cat_6,C
1766,Female,Yes,43,Yes,Artist,1.0,Average,5.0,Cat_6,C
8776,Female,Yes,48,No,Artist,0.0,Low,,,C
5859,Male,Yes,55,Yes,Artist,4.0,Low,2.0,Cat_6,B
1883,Male,Yes,39,Yes,Healthcare,7.0,Average,5.0,Cat_3,A
5273,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
1115,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
5854,Male,Yes,37,Yes,Artist,9.0,Average,2.0,Cat_6,C
7986,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3,C
8702,Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_2,C
2269,Male,No,31,No,Doctor,0.0,Low,4.0,Cat_3,A
394,Female,No,53,Yes,Doctor,0.0,Low,,Cat_3,A
3846,Male,Yes,28,Yes,Doctor,0.0,Low,9.0,Cat_4,D
2540,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6,B
8276,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4,D
7804,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C
2203,Female,Yes,57,Yes,Artist,,Low,1.0,Cat_6,B
8207,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_2,D
823,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
5467,Male,Yes,51,Yes,Artist,7.0,Average,2.0,Cat_6,C
2583,Male,No,25,No,Engineer,,Low,3.0,Cat_6,A
10531,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,D
7643,Female,No,35,Yes,Artist,7.0,Low,1.0,Cat_6,B
1718,Male,No,33,Yes,Homemaker,,Low,1.0,Cat_6,D
8107,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
834,Male,Yes,48,Yes,Artist,,Average,4.0,Cat_7,C
6662,Female,No,31,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
2027,Male,No,39,Yes,Artist,8.0,Low,3.0,Cat_6,C
4315,Female,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_3,A
6816,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,D
1038,Male,Yes,51,Yes,Artist,0.0,Average,,Cat_6,C
4540,Male,Yes,60,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
9480,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
2284,Male,Yes,42,Yes,Artist,8.0,Average,2.0,Cat_6,C
10513,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,A
3679,Male,No,35,Yes,Entertainment,8.0,Low,5.0,Cat_6,C
1051,Female,Yes,50,Yes,Doctor,0.0,Average,2.0,Cat_7,C
9065,Female,No,31,No,,1.0,Low,4.0,Cat_3,A
6298,Male,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
7410,Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,D
3620,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_2,D
8757,Male,No,27,No,Healthcare,1.0,Low,4.0,Cat_6,C
8690,Male,Yes,56,Yes,Healthcare,,High,3.0,Cat_6,B
4756,Female,Yes,47,No,Doctor,1.0,Low,1.0,Cat_6,C
8563,Female,No,41,Yes,Entertainment,5.0,Low,4.0,Cat_6,A
4738,Male,No,29,No,Healthcare,1.0,Low,6.0,Cat_6,D
6939,Female,Yes,49,Yes,Engineer,0.0,Low,1.0,Cat_2,B
2087,Female,No,27,No,Engineer,0.0,Low,6.0,Cat_6,D
8478,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6,B
6605,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,A
8045,Female,Yes,72,Yes,Doctor,1.0,Average,2.0,Cat_6,A
4653,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C
8949,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,A
8232,Female,No,38,Yes,Homemaker,0.0,Low,4.0,Cat_6,B
6248,Male,Yes,78,,Lawyer,,Low,,Cat_3,C
1393,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
5921,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
10159,Male,No,32,Yes,Healthcare,0.0,Low,6.0,Cat_7,D
6230,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
6648,Female,No,36,Yes,Marketing,,Low,3.0,Cat_6,D
3583,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,A
9839,Female,Yes,31,No,Engineer,1.0,High,4.0,Cat_4,A
4340,Male,Yes,35,Yes,Executive,0.0,High,3.0,Cat_6,A
5386,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
10397,Female,No,40,Yes,Entertainment,6.0,Low,,Cat_6,C
8151,Female,Yes,27,Yes,Artist,8.0,Average,2.0,Cat_6,C
2920,Female,Yes,46,Yes,Artist,9.0,Low,2.0,Cat_6,A
9157,Male,Yes,43,Yes,Doctor,1.0,Low,4.0,Cat_3,A
8376,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_4,B
5634,Male,No,28,No,Entertainment,0.0,Low,3.0,Cat_3,D
3112,Male,Yes,45,Yes,Executive,5.0,High,4.0,Cat_4,A
248,Male,Yes,69,Yes,Executive,1.0,Average,4.0,Cat_6,B
492,Male,Yes,53,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
4369,Male,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_6,C
1929,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_4,B
10484,Female,Yes,52,Yes,Engineer,0.0,High,5.0,Cat_6,B
1475,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,D
4218,Male,Yes,39,Yes,Artist,6.0,Average,2.0,Cat_6,C
4974,Female,Yes,36,No,Doctor,14.0,Average,2.0,Cat_6,A
1300,Male,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,A
1110,Male,No,40,Yes,Artist,,Low,4.0,Cat_6,A
9303,Female,Yes,26,No,Doctor,0.0,Average,3.0,Cat_4,D
6642,Female,Yes,35,Yes,Homemaker,13.0,High,7.0,Cat_6,C
10646,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,C
1781,Male,Yes,46,Yes,Homemaker,11.0,Low,1.0,Cat_3,A
1733,Female,Yes,38,Yes,Healthcare,3.0,Average,3.0,Cat_2,D
2261,Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_3,A
3986,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6,B
873,Male,Yes,72,No,Engineer,1.0,Low,1.0,Cat_6,A
1803,Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,B
7433,Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_4,D
6829,Male,Yes,41,Yes,Artist,2.0,Low,2.0,Cat_6,B
1159,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
10525,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
7917,Female,No,33,Yes,Doctor,1.0,Low,3.0,Cat_6,A
31,Female,No,21,No,Healthcare,5.0,Low,5.0,Cat_3,D
469,Female,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_3,B
5238,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_2,D
3402,Male,No,33,No,Entertainment,8.0,Low,1.0,Cat_6,A
8996,Female,No,27,No,Engineer,0.0,Low,2.0,Cat_3,D
4534,Female,Yes,57,No,Engineer,0.0,Low,3.0,Cat_6,B
4721,Female,No,30,Yes,Healthcare,2.0,Low,5.0,Cat_6,D
2731,Female,No,27,Yes,Healthcare,0.0,Low,8.0,Cat_6,C
2423,Male,No,22,No,Healthcare,,Low,2.0,Cat_6,D
6160,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,D
2264,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_4,B
323,Female,Yes,33,Yes,Engineer,8.0,Average,5.0,Cat_4,A
3673,Male,Yes,50,No,Executive,1.0,High,4.0,Cat_6,B
5108,Male,No,21,No,Healthcare,,Low,2.0,Cat_6,D
4507,Female,Yes,68,Yes,Engineer,1.0,Low,2.0,Cat_4,B
2473,Female,No,33,No,Homemaker,0.0,Low,6.0,Cat_3,D
4731,Male,Yes,51,Yes,Executive,7.0,High,4.0,Cat_6,C
10530,Male,No,25,Yes,Healthcare,0.0,Low,,Cat_3,D
4814,Male,Yes,73,Yes,Artist,1.0,Low,2.0,Cat_6,B
10197,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6,A
453,Female,Yes,40,No,Homemaker,2.0,Average,2.0,Cat_6,A
7889,Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,D
6017,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,B
10253,Female,No,52,Yes,Healthcare,0.0,Low,1.0,Cat_3,D
8339,Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_2,B
9265,Male,Yes,79,No,Lawyer,8.0,High,2.0,Cat_6,A
7747,Male,No,18,No,Healthcare,7.0,Low,4.0,Cat_4,B
2055,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_7,C
4457,Male,Yes,39,No,Executive,1.0,High,7.0,Cat_4,D
9161,Male,Yes,26,No,Executive,5.0,High,4.0,Cat_6,D
8034,Male,Yes,37,Yes,Marketing,,High,2.0,Cat_6,B
7397,Female,No,38,Yes,Artist,0.0,Low,1.0,Cat_6,D
5629,Female,No,27,Yes,Healthcare,2.0,Low,6.0,Cat_6,D
203,Male,No,29,No,Doctor,5.0,Low,5.0,Cat_2,B
4798,Female,No,51,Yes,Homemaker,0.0,Low,,Cat_6,B
6785,Female,Yes,35,Yes,Homemaker,,Low,,Cat_3,D
9385,Female,Yes,48,Yes,Artist,9.0,High,4.0,Cat_3,C
7031,Male,Yes,52,Yes,Engineer,0.0,Average,2.0,Cat_3,B
3136,Female,No,28,Yes,Artist,3.0,Low,4.0,Cat_2,D
7293,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7,B
3116,Male,Yes,72,No,Artist,1.0,Low,1.0,Cat_6,B
10692,Male,Yes,74,Yes,Lawyer,9.0,Low,1.0,Cat_6,C
7341,Male,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A
9333,Female,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_6,C
3383,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
2130,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,B
7058,Female,Yes,43,Yes,Healthcare,0.0,Average,2.0,Cat_3,A
8556,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
5064,Female,Yes,56,Yes,Artist,5.0,Average,4.0,Cat_6,C
4209,Female,No,19,No,Doctor,1.0,Low,3.0,Cat_1,A
5762,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,D
2194,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,C
1743,Female,No,21,No,Doctor,1.0,Low,3.0,Cat_7,A
8649,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,B
3823,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_4,C
4905,Female,Yes,43,No,Engineer,,Average,,Cat_4,B
9404,Female,No,20,No,Entertainment,1.0,Low,4.0,Cat_6,C
5256,Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,D
9852,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
7103,Female,Yes,33,No,Artist,,Low,2.0,Cat_1,B
1998,Male,Yes,80,No,Lawyer,0.0,High,2.0,Cat_6,A
2522,Male,No,38,Yes,Entertainment,8.0,Low,1.0,Cat_6,D
6352,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
6585,Female,Yes,36,Yes,Doctor,8.0,Low,2.0,Cat_4,D
2653,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A
37,Female,No,72,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
2104,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B
6417,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
6210,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_3,D
6374,Male,No,35,No,Healthcare,,Low,1.0,Cat_4,D
9137,Male,No,43,Yes,Executive,1.0,Low,4.0,Cat_6,A
9484,Female,Yes,52,No,Doctor,4.0,Low,1.0,Cat_4,C
10559,Male,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_3,B
10589,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,B
9757,Female,No,27,No,Engineer,1.0,Low,4.0,Cat_5,A
1141,Male,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,D
3328,Female,Yes,28,Yes,Doctor,0.0,Average,2.0,Cat_2,A
2054,Male,No,22,No,Engineer,6.0,Low,5.0,Cat_2,D
10528,Female,No,43,Yes,Entertainment,1.0,Low,4.0,Cat_4,A
8383,Male,No,33,No,Doctor,0.0,Low,3.0,Cat_6,B
1723,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
5461,Male,Yes,62,No,Artist,1.0,High,3.0,Cat_6,A
2783,Female,Yes,52,No,Engineer,9.0,Low,,Cat_6,B
6490,Male,No,36,Yes,Artist,8.0,Low,2.0,Cat_3,C
2931,Female,Yes,41,Yes,Artist,1.0,High,5.0,Cat_7,B
2417,Male,No,25,Yes,Artist,,Low,1.0,Cat_6,D
437,Female,Yes,51,Yes,Artist,1.0,Average,6.0,Cat_6,C
700,Female,Yes,58,Yes,Engineer,0.0,Average,,Cat_6,A
2370,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,D
1096,Female,Yes,37,Yes,Artist,13.0,Low,2.0,Cat_6,A
6553,Male,Yes,53,No,Engineer,0.0,Average,6.0,Cat_4,A
7059,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
8560,Female,Yes,56,No,Artist,,Average,3.0,Cat_6,C
7145,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3,B
623,Female,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_2,D
1250,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,C
2135,Female,No,20,No,Entertainment,1.0,Low,5.0,Cat_2,B
8263,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_3,C
9697,Female,Yes,59,Yes,Artist,,Average,2.0,Cat_6,C
3182,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6,C
3035,Female,Yes,51,Yes,Artist,6.0,High,2.0,Cat_4,B
2686,Female,Yes,37,Yes,Artist,,High,2.0,Cat_6,A
9956,Male,Yes,37,Yes,Executive,9.0,High,2.0,Cat_3,A
8023,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D
841,Male,Yes,76,No,Lawyer,1.0,Low,1.0,Cat_6,D
9834,Male,No,35,,Artist,6.0,Low,5.0,Cat_2,B
5361,Male,Yes,33,No,Homemaker,9.0,Average,2.0,Cat_6,A
4638,Female,Yes,60,Yes,Artist,4.0,High,2.0,Cat_6,C
4482,Female,No,40,Yes,Doctor,7.0,Low,1.0,Cat_6,A
7088,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
1163,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,A
2513,Male,Yes,50,No,Entertainment,1.0,Average,3.0,Cat_6,B
1247,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
1811,Male,Yes,42,Yes,Executive,,High,5.0,Cat_6,D
6314,Female,Yes,50,Yes,Artist,4.0,Low,2.0,Cat_6,B
294,Female,Yes,45,Yes,Artist,,Average,4.0,Cat_4,C
7267,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
4167,Male,No,39,Yes,Artist,4.0,Low,1.0,Cat_4,A
2600,Female,No,39,No,Engineer,2.0,Low,,Cat_3,D
2986,Male,No,25,Yes,Doctor,1.0,Low,3.0,Cat_6,A
10514,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,C
2477,Male,Yes,42,Yes,Artist,6.0,Low,7.0,Cat_6,C
5477,Female,Yes,58,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
2944,Female,No,35,Yes,Artist,,Low,1.0,Cat_4,A
8392,Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6,D
6915,Female,Yes,65,Yes,Lawyer,1.0,Average,4.0,Cat_6,D
6405,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
7749,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,C
9027,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,A
10076,Male,No,35,Yes,Artist,3.0,Low,1.0,Cat_6,B
8025,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,C
6333,Male,Yes,69,No,Executive,0.0,Average,4.0,Cat_2,D
3808,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,B
3911,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A
1970,Male,Yes,31,No,Executive,1.0,High,3.0,Cat_6,A
7224,Female,Yes,49,Yes,Artist,3.0,Low,2.0,Cat_6,B
1852,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,Cat_4,A
7120,Male,Yes,65,Yes,Executive,0.0,Low,4.0,Cat_6,B
10431,Female,No,46,Yes,Artist,10.0,Low,2.0,Cat_6,A
2643,Female,No,33,No,Entertainment,8.0,Low,4.0,Cat_4,C
7550,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_4,B
2061,Female,No,35,Yes,Homemaker,12.0,Low,1.0,Cat_6,C
7632,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,B
4093,Male,No,38,Yes,Entertainment,0.0,Low,4.0,Cat_6,A
5211,Female,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_4,D
5198,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,D
2439,Female,No,41,No,Doctor,0.0,Low,1.0,Cat_6,A
1986,Male,Yes,71,Yes,Artist,0.0,Average,5.0,Cat_6,C
378,Female,Yes,37,Yes,Lawyer,1.0,High,2.0,Cat_6,C
10094,Female,Yes,72,Yes,Lawyer,1.0,High,,Cat_6,C
879,Female,Yes,52,Yes,Engineer,0.0,Low,3.0,Cat_3,B
2455,Female,Yes,69,Yes,Doctor,0.0,Average,2.0,Cat_6,C
10324,Female,Yes,41,No,Engineer,9.0,Average,2.0,Cat_3,B
1366,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,C
7268,Male,Yes,38,Yes,Artist,1.0,Low,4.0,Cat_4,C
1808,Female,,29,Yes,Homemaker,0.0,High,4.0,Cat_2,B
1993,Male,Yes,49,Yes,Artist,1.0,Average,2.0,Cat_5,A
7408,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
6393,Female,Yes,75,Yes,Artist,1.0,High,2.0,Cat_6,C
9762,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
963,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4771,Male,Yes,47,No,Entertainment,0.0,Low,2.0,Cat_6,B
9893,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,D
2469,Male,Yes,29,Yes,Artist,9.0,Average,2.0,Cat_6,B
265,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,A
4177,Female,Yes,46,Yes,Artist,3.0,Low,3.0,Cat_6,A
3985,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
6355,Male,Yes,67,Yes,Executive,0.0,High,2.0,Cat_6,C
4083,Male,Yes,78,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
1705,Male,Yes,35,Yes,Executive,9.0,High,4.0,Cat_6,C
10095,Female,Yes,84,Yes,Artist,0.0,High,2.0,Cat_6,B
10418,Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6,C
5988,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,B
4682,Male,Yes,59,Yes,Lawyer,7.0,High,2.0,Cat_6,A
6513,Male,No,31,No,Healthcare,4.0,Low,4.0,Cat_6,D
2805,Male,Yes,35,Yes,Artist,,High,2.0,Cat_6,A
2129,Female,Yes,86,Yes,Artist,,Low,4.0,,D
5319,Female,No,31,No,,0.0,Low,2.0,Cat_3,A
10195,Male,Yes,55,Yes,Artist,,Average,3.0,Cat_4,A
2531,Female,Yes,28,Yes,Engineer,0.0,Low,2.0,Cat_6,A
4862,Female,No,51,No,Entertainment,0.0,Low,1.0,Cat_4,C
9440,Female,No,38,No,Artist,13.0,Low,2.0,Cat_4,D
10415,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_3,B
7256,Male,No,32,Yes,Healthcare,4.0,Low,,Cat_2,D
2036,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B
1114,Female,Yes,45,No,Artist,6.0,Low,1.0,Cat_6,A
5167,Male,Yes,43,Yes,Artist,13.0,Low,1.0,Cat_6,A
7232,Female,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
254,Female,No,33,No,Doctor,1.0,Low,3.0,Cat_6,D
8651,Male,Yes,30,No,Executive,1.0,High,2.0,Cat_6,D
229,Female,Yes,49,Yes,Artist,7.0,Low,2.0,Cat_6,C
6996,Male,No,25,No,Doctor,5.0,Low,1.0,Cat_4,D
8053,Female,No,33,No,Entertainment,1.0,Low,1.0,Cat_3,A
3729,Male,Yes,46,Yes,Executive,1.0,High,5.0,Cat_6,D
701,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C
9732,Male,Yes,31,No,Entertainment,1.0,Low,6.0,Cat_4,D
3891,Female,No,40,Yes,Entertainment,0.0,Low,1.0,Cat_3,A
9098,Female,No,36,Yes,Engineer,8.0,Low,1.0,Cat_4,C
3643,Female,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6,A
8641,Male,Yes,74,Yes,Lawyer,0.0,High,3.0,Cat_6,D
778,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C
2811,Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6,A
6626,Female,No,30,Yes,Artist,0.0,Low,,Cat_6,D
4667,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,A
10243,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_2,B
2286,Female,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_3,D
5374,Male,Yes,42,Yes,Artist,0.0,High,2.0,Cat_6,B
6569,Female,Yes,81,Yes,Lawyer,,High,2.0,Cat_6,A
2199,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,C
2043,Female,Yes,28,Yes,Healthcare,,Low,2.0,Cat_6,D
10233,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
10343,Female,Yes,75,Yes,Artist,1.0,High,3.0,Cat_6,B
10288,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_6,D
4094,Male,No,18,No,Marketing,2.0,Low,2.0,Cat_3,D
2869,Female,,51,No,Engineer,9.0,Average,4.0,Cat_4,B
1322,Male,,33,No,Healthcare,1.0,Low,3.0,Cat_6,C
310,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_2,D
7815,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,D
4470,Male,Yes,74,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
2028,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
3327,Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,D
5713,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_6,D
1225,Male,Yes,73,Yes,Executive,11.0,High,2.0,Cat_6,C
5874,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6,D
4501,Male,Yes,27,Yes,Healthcare,2.0,Average,2.0,Cat_3,A
1987,Male,Yes,39,No,Executive,6.0,Average,2.0,Cat_4,D
6556,Female,No,40,No,Engineer,,Low,1.0,Cat_6,A
3767,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3,D
8566,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
8253,Male,No,23,No,Marketing,0.0,Low,,,C
7897,Female,Yes,39,Yes,Doctor,8.0,Average,2.0,,C
553,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,A
590,Female,No,32,No,Marketing,,Low,1.0,Cat_4,D
6549,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_6,C
7716,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
5976,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_6,B
